WALIS_ID,Latitude,Longitude,Site,Subsite,Nation,Region,Type of datapoint,RSL Indicator,RSL indicator description,Elevation measurement technique,Elevation (m),Elevation error (m),Paleo water depth estimate (m),Upper limit of living range (m),Lower limit of living range (m),RWL,IR,Vertical datum,Paleo RSL (m),Paleo RSL uncertainty (m),Dating technique,Timing constraint,Originally reported ID,Analysis ID,Material_type,Reported age (ka),Reported age uncertainty (ka),U-Series recalculated age (ka),U-Series recalculate age uncertainty (ka),"U-Series corrected age (speleothems, ka)","U-Series corrected age uncertainty (speleothems, ka)",Stratigraphy Upper Age (ka),Stratigraphy Lower Age (ka),MIS limit,Marine Isotopic Stage,Quality of RSL information,Quality of age information,Reference(s),Record Created by,Last Update,Lower age,Age (ka) 0.1 perc,Age (ka) 2.3 perc,Age (ka) 15.9 perc,Age (ka) 50 perc,Age (ka) 84.1 perc,Age (ka) 97.7 perc,Age (ka) 99.5 perc,Upper age,Age calculation from,RSL (m) 0.1 perc,RSL (m) 2.3 perc,RSL (m) 15.9 perc,RSL (m) 50 perc,RSL (m) 84.1 perc,RSL (m) 97.7 perc,RSL (m) 99.5 perc
RSL_604,32.350639,-64.71264599999999,"Bermuda Crystal Cave  
Original Sample ID: 73039:07",Original Sample ID: 73039:07,Bermuda,0,Terrestrial Limiting,The datapoint is a marine or terrestrial limiting indicator,columnar stalagmites,Metered tape or rod,-6.7,0.5,,,,0.0,0.0,Not reported,0.0,0.0,U-Series,Equal to,73039:07,HA78-005-001,Speleothem,,,,,150.0,16.0,,,,,0.0,5.0,"Harmon et al., 1978
 Dumitru et al., in prep",Oana_Alexandra Dumitru,2020-12-10 15:33:28,,126.0,134.0,142.0,150.0,158.0,166.0,174.0,,Recalculation/Report,,,,,,,
RSL_605,32.350639,-64.71264599999999,"Bermuda Crystal Cave  
Original Sample ID: 73039:08",Original Sample ID: 73039:08,Bermuda,0,Terrestrial Limiting,The datapoint is a marine or terrestrial limiting indicator,columnar stalagmites,Metered tape or rod,-6.9,0.5,,,,0.0,0.0,Not reported,0.0,0.0,U-Series,Equal to,73039:08,HA78-005-002,Speleothem,,,,,178.0,21.0,,,,,0.0,5.0,"Harmon et al., 1978
 Dumitru et al., in prep",Oana_Alexandra Dumitru,2020-12-10 15:33:28,,146.5,157.0,167.5,178.0,188.5,199.0,209.5,,Recalculation/Report,,,,,,,
RSL_606,32.350639,-64.71264599999999,"Bermuda Crystal Cave  
Original Sample ID: 73039:06",Original Sample ID: 73039:06,Bermuda,0,Terrestrial Limiting,The datapoint is a marine or terrestrial limiting indicator,columnar stalagmites,Metered tape or rod,-7.0,0.5,,,,0.0,0.0,Not reported,0.0,0.0,U-Series,Equal to,73039:06,HA78-005-003,Speleothem,,,,,195.0,19.0,,,,,0.0,5.0,"Harmon et al., 1978
 Dumitru et al., in prep",Oana_Alexandra Dumitru,2020-12-10 15:33:28,,166.5,176.0,185.5,195.0,204.5,214.0,223.5,,Recalculation/Report,,,,,,,
RSL_607,32.350639,-64.71264599999999,"Bermuda Crystal Cave  
Original Sample ID: 75001:03",Original Sample ID: 75001:03,Bermuda,0,Terrestrial Limiting,The datapoint is a marine or terrestrial limiting indicator,stalagmites,Metered tape or rod,-8.0,0.5,,,,0.0,0.0,Not reported,0.0,0.0,U-Series,Equal to,75001:03,HA78-006-001,Speleothem,,,,,38.0,2.0,,,,,0.0,5.0,"Harmon et al., 1978
 Dumitru et al., in prep",Oana_Alexandra Dumitru,2020-12-10 15:33:28,,35.0,36.0,37.0,38.0,39.0,40.0,41.0,,Recalculation/Report,,,,,,,
RSL_608,32.350639,-64.71264599999999,"Bermuda Crystal Cave  
Original Sample ID: 75002:03",Original Sample ID: 75002:03,Bermuda,0,Terrestrial Limiting,The datapoint is a marine or terrestrial limiting indicator,stalagmites,Metered tape or rod,-6.0,0.5,,,,0.0,0.0,Not reported,0.0,0.0,U-Series,Equal to,75002:03,HA78-007-001,Speleothem,,,,,102.0,9.0,,,,,0.0,5.0,"Harmon et al., 1978
 Dumitru et al., in prep",Oana_Alexandra Dumitru,2020-12-10 15:33:28,,88.5,93.0,97.5,102.0,106.5,111.0,115.5,,Recalculation/Report,,,,,,,
RSL_609,32.350639,-64.71264599999999,"Bermuda Crystal Cave  
Original Sample ID: 75002:04",Original Sample ID: 75002:04,Bermuda,0,Terrestrial Limiting,The datapoint is a marine or terrestrial limiting indicator,stalagmites,Metered tape or rod,-6.1,0.5,,,,0.0,0.0,Not reported,0.0,0.0,U-Series,Equal to,75002:04,HA78-007-002,Speleothem,,,,,113.0,12.0,,,,,0.0,5.0,"Harmon et al., 1978
 Dumitru et al., in prep",Oana_Alexandra Dumitru,2020-12-10 15:33:28,,95.0,101.0,107.0,113.0,119.0,125.0,131.0,,Recalculation/Report,,,,,,,
RSL_610,32.350639,-64.71264599999999,"Bermuda Crystal Cave  
Original Sample ID: 75003:04",Original Sample ID: 75003:04,Bermuda,0,Terrestrial Limiting,The datapoint is a marine or terrestrial limiting indicator,stalagmites,Metered tape or rod,-11.3,0.5,,,,0.0,0.0,Not reported,0.0,0.0,U-Series,Equal to,75003:04,HA78-008-001,Speleothem,,,,,10.0,2.0,,,,,0.0,5.0,"Harmon et al., 1978
 Dumitru et al., in prep",Oana_Alexandra Dumitru,2020-12-10 15:33:28,,7.0,8.0,9.0,10.0,11.0,12.0,13.0,,Recalculation/Report,,,,,,,
RSL_611,32.350639,-64.71264599999999,"Bermuda Crystal Cave  
Original Sample ID: 75003:03",Original Sample ID: 75003:03,Bermuda,0,Terrestrial Limiting,The datapoint is a marine or terrestrial limiting indicator,stalagmites,Metered tape or rod,-11.5,0.5,,,,0.0,0.0,Not reported,0.0,0.0,U-Series,Equal to,75003:03,HA78-008-002,Speleothem,,,,,27.0,4.0,,,,,0.0,5.0,"Harmon et al., 1978
 Dumitru et al., in prep",Oana_Alexandra Dumitru,2020-12-10 15:33:28,,21.0,23.0,25.0,27.0,29.0,31.0,33.0,,Recalculation/Report,,,,,,,
RSL_612,32.350639,-64.71264599999999,"Bermuda Crystal Cave  
Original Sample ID: 75004:15",Original Sample ID: 75004:15,Bermuda,0,Terrestrial Limiting,The datapoint is a marine or terrestrial limiting indicator,columnar stalagmites,Metered tape or rod,-5.7,0.5,,,,0.0,0.0,Not reported,0.0,0.0,U-Series,Equal to,75004:15,HA78-009-001,Speleothem,,,,,6.0,2.0,,,,,0.0,5.0,"Harmon et al., 1978
 Dumitru et al., in prep",Oana_Alexandra Dumitru,2020-12-10 15:33:28,,3.0,4.0,5.0,6.0,7.0,8.0,9.0,,Recalculation/Report,,,,,,,
RSL_613,32.350639,-64.71264599999999,"Bermuda Crystal Cave  
Original Sample ID: 75004:14",Original Sample ID: 75004:14,Bermuda,0,Terrestrial Limiting,The datapoint is a marine or terrestrial limiting indicator,columnar stalagmites,Metered tape or rod,-5.7,0.5,,,,0.0,0.0,Not reported,0.0,0.0,U-Series,Equal to,75004:14,HA78-009-002,Speleothem,,,,,99.0,5.0,,,,,0.0,5.0,"Harmon et al., 1978
 Dumitru et al., in prep",Oana_Alexandra Dumitru,2020-12-10 15:33:28,,91.5,94.0,96.5,99.0,101.5,104.0,106.5,,Recalculation/Report,,,,,,,
RSL_614,32.350639,-64.71264599999999,"Bermuda Crystal Cave  
Original Sample ID: 75004:13",Original Sample ID: 75004:13,Bermuda,0,Terrestrial Limiting,The datapoint is a marine or terrestrial limiting indicator,columnar stalagmites,Metered tape or rod,-5.9,0.5,,,,0.0,0.0,Not reported,0.0,0.0,U-Series,Equal to,75004:13,HA78-009-003,Speleothem,,,,,104.0,6.0,,,,,0.0,5.0,"Harmon et al., 1978
 Dumitru et al., in prep",Oana_Alexandra Dumitru,2020-12-10 15:33:28,,95.0,98.0,101.0,104.0,107.0,110.0,113.0,,Recalculation/Report,,,,,,,
RSL_615,32.350639,-64.71264599999999,"Bermuda Crystal Cave  
Original Sample ID: 75004:12",Original Sample ID: 75004:12,Bermuda,0,Terrestrial Limiting,The datapoint is a marine or terrestrial limiting indicator,columnar stalagmites,Metered tape or rod,-6.1,0.5,,,,0.0,0.0,Not reported,0.0,0.0,U-Series,Equal to,75004:12,HA78-009-004,Speleothem,,,,,109.0,8.0,,,,,0.0,5.0,"Harmon et al., 1978
 Dumitru et al., in prep",Oana_Alexandra Dumitru,2020-12-10 15:33:28,,97.0,101.0,105.0,109.0,113.0,117.0,121.0,,Recalculation/Report,,,,,,,
RSL_616,32.350639,-64.71264599999999,"Bermuda Crystal Cave  
Original Sample ID: 75004:11",Original Sample ID: 75004:11,Bermuda,0,Terrestrial Limiting,The datapoint is a marine or terrestrial limiting indicator,columnar stalagmites,Metered tape or rod,-6.3,0.5,,,,0.0,0.0,Not reported,0.0,0.0,U-Series,Equal to,75004:11,HA78-009-005,Speleothem,,,,,114.0,8.0,,,,,0.0,5.0,"Harmon et al., 1978
 Dumitru et al., in prep",Oana_Alexandra Dumitru,2020-12-10 15:33:28,,102.0,106.0,110.0,114.0,118.0,122.0,126.0,,Recalculation/Report,,,,,,,
RSL_617,32.350639,-64.71264599999999,"Bermuda Crystal Cave  
Original Sample ID: 75004:10",Original Sample ID: 75004:10,Bermuda,0,Terrestrial Limiting,The datapoint is a marine or terrestrial limiting indicator,columnar stalagmites,Metered tape or rod,-6.5,0.5,,,,0.0,0.0,Not reported,0.0,0.0,U-Series,Equal to,75004:10,HA78-009-006,Speleothem,,,,,119.0,13.0,,,,,0.0,5.0,"Harmon et al., 1978
 Dumitru et al., in prep",Oana_Alexandra Dumitru,2020-12-10 15:33:28,,99.5,106.0,112.5,119.0,125.5,132.0,138.5,,Recalculation/Report,,,,,,,
RSL_618,32.350639,-64.71264599999999,"Bermuda Crystal Cave  
Original Sample ID: 75008:02(t)",Original Sample ID: 75008:02(t),Bermuda,0,Terrestrial Limiting,The datapoint is a marine or terrestrial limiting indicator,stalagmites,Metered tape or rod,-3.0,0.5,,,,0.0,0.0,Not reported,0.0,0.0,U-Series,Equal to,75008:02(t),HA81-010-001,Speleothem,,,,,68.0,6.0,,,,,0.0,5.0,"Harmon et al., 1981
 Dumitru et al., in prep",Oana_Alexandra Dumitru,2020-12-10 15:33:28,,59.0,62.0,65.0,68.0,71.0,74.0,77.0,,Recalculation/Report,,,,,,,
RSL_619,32.350639,-64.71264599999999,"Bermuda Crystal Cave  
Original Sample ID: 75008:01(b)",Original Sample ID: 75008:01(b),Bermuda,0,Terrestrial Limiting,The datapoint is a marine or terrestrial limiting indicator,stalagmites,Metered tape or rod,-3.0,0.5,,,,0.0,0.0,Not reported,0.0,0.0,U-Series,Equal to,75008:01(b),HA81-010-002,Speleothem,,,,,97.0,9.0,,,,,0.0,5.0,"Harmon et al., 1981
 Dumitru et al., in prep",Oana_Alexandra Dumitru,2020-12-10 15:33:28,,83.5,88.0,92.5,97.0,101.5,106.0,110.5,,Recalculation/Report,,,,,,,
RSL_620,32.350639,-64.71264599999999,"Bermuda Crystal Cave  
Original Sample ID: 77520:01(t)",Original Sample ID: 77520:01(t),Bermuda,0,Terrestrial Limiting,The datapoint is a marine or terrestrial limiting indicator,stalagmites,Metered tape or rod,-15.0,0.5,,,,0.0,0.0,Not reported,0.0,0.0,U-Series,Equal to,77520:01(t),HA81-011-001,Speleothem,,,,,10.0,2.0,,,,,0.0,5.0,"Harmon et al., 1981
 Dumitru et al., in prep",Oana_Alexandra Dumitru,2020-12-10 15:33:28,,7.0,8.0,9.0,10.0,11.0,12.0,13.0,,Recalculation/Report,,,,,,,
RSL_621,32.350639,-64.71264599999999,"Bermuda Crystal Cave  
Original Sample ID: 77520:03(m)",Original Sample ID: 77520:03(m),Bermuda,0,Terrestrial Limiting,The datapoint is a marine or terrestrial limiting indicator,stalagmites,Metered tape or rod,-15.0,0.5,,,,0.0,0.0,Not reported,0.0,0.0,U-Series,Equal to,77520:03(m),HA81-011-002,Speleothem,,,,,39.0,7.0,,,,,0.0,5.0,"Harmon et al., 1981
 Dumitru et al., in prep",Oana_Alexandra Dumitru,2020-12-10 15:33:28,,28.5,32.0,35.5,39.0,42.5,46.0,49.5,,Recalculation/Report,,,,,,,
RSL_622,32.350639,-64.71264599999999,"Bermuda Crystal Cave  
Original Sample ID: 77520:02(b)",Original Sample ID: 77520:02(b),Bermuda,0,Terrestrial Limiting,The datapoint is a marine or terrestrial limiting indicator,stalagmites,Metered tape or rod,-15.0,0.5,,,,0.0,0.0,Not reported,0.0,0.0,U-Series,Equal to,77520:02(b),HA81-011-003,Speleothem,,,,,111.0,9.0,,,,,0.0,5.0,"Harmon et al., 1981
 Dumitru et al., in prep",Oana_Alexandra Dumitru,2020-12-10 15:33:28,,97.5,102.0,106.5,111.0,115.5,120.0,124.5,,Recalculation/Report,,,,,,,
RSL_623,32.350639,-64.71264599999999,"Bermuda Crystal Cave  
Original Sample ID: 77522:01(t)",Original Sample ID: 77522:01(t),Bermuda,0,Terrestrial Limiting,The datapoint is a marine or terrestrial limiting indicator,stalagmites,Metered tape or rod,-13.0,0.5,,,,0.0,0.0,Not reported,0.0,0.0,U-Series,Equal to,77522:01(t),HA81-012-001,Speleothem,,,,,134.0,11.0,,,,,0.0,5.0,"Harmon et al., 1981
 Dumitru et al., in prep",Oana_Alexandra Dumitru,2020-12-10 15:33:28,,117.5,123.0,128.5,134.0,139.5,145.0,150.5,,Recalculation/Report,,,,,,,
RSL_674,45.086388,14.591388,"Krk Island  U Vode Pit  
Original Sample ID: BIG-UTh-F-05 ",Original Sample ID: BIG-UTh-F-05 ,Croatia (Hrvatska),0,Terrestrial Limiting,The datapoint is a marine or terrestrial limiting indicator,vadose speleothem,Not reported,-18.8,3.76,,,,0.0,0.0,Mean Sea Level / General definition,0.0,0.0,U-Series,Equal to,BIG-UTh-F-05 ,SU09-001-001,Speleothem,55.7,2.0,,,53.8,2.1,,,,,0.0,5.0,"Surić et al., 2009
 Dumitru et al., in prep",Oana_Alexandra Dumitru,2020-12-10 15:33:28,,50.65,51.699999999999996,52.75,53.8,54.849999999999994,55.9,56.949999999999996,,Recalculation/Report,,,,,,,
RSL_675,45.086388,14.591388,"Krk Island  U Vode Pit  
Original Sample ID: BIG-UTh-F-06 ",Original Sample ID: BIG-UTh-F-06 ,Croatia (Hrvatska),0,Terrestrial Limiting,The datapoint is a marine or terrestrial limiting indicator,vadose speleothem,Not reported,-18.8,3.76,,,,0.0,0.0,Mean Sea Level / General definition,0.0,0.0,U-Series,Equal to,BIG-UTh-F-06 ,SU09-001-002,Speleothem,57.1,1.2,,,55.2,1.4,,,,,0.0,5.0,"Surić et al., 2009
 Dumitru et al., in prep",Oana_Alexandra Dumitru,2020-12-10 15:33:28,,53.1,53.800000000000004,54.5,55.2,55.900000000000006,56.6,57.300000000000004,,Recalculation/Report,,,,,,,
RSL_676,45.086388,14.591388,"Krk Island  U Vode Pit  
Original Sample ID: BIG-UTh-F-06 ",Original Sample ID: BIG-UTh-F-06 ,Croatia (Hrvatska),0,Terrestrial Limiting,The datapoint is a marine or terrestrial limiting indicator,vadose speleothem,Not reported,-18.8,3.76,,,,0.0,0.0,Mean Sea Level / General definition,0.0,0.0,U-Series,Equal to,BIG-UTh-F-06 ,SU09-001-003,Speleothem,52.2,5.2,,,50.5,5.3,,,,,0.0,5.0,"Surić et al., 2009
 Dumitru et al., in prep",Oana_Alexandra Dumitru,2020-12-10 15:33:28,,42.55,45.2,47.85,50.5,53.15,55.8,58.45,,Recalculation/Report,,,,,,,
RSL_677,45.086388,14.591388,"Krk Island  U Vode Pit  
Original Sample ID: BIG-UTh-F-17 ",Original Sample ID: BIG-UTh-F-17 ,Croatia (Hrvatska),0,Terrestrial Limiting,The datapoint is a marine or terrestrial limiting indicator,vadose speleothem,Not reported,-18.8,3.76,,,,0.0,0.0,Mean Sea Level / General definition,0.0,0.0,U-Series,Equal to,BIG-UTh-F-17 ,SU09-001-004,Speleothem,54.5,0.9,,,52.8,1.1,,,,,0.0,5.0,"Surić et al., 2009
 Dumitru et al., in prep",Oana_Alexandra Dumitru,2020-12-10 15:33:28,,51.15,51.699999999999996,52.25,52.8,53.349999999999994,53.9,54.449999999999996,,Recalculation/Report,,,,,,,
RSL_678,45.086388,14.591388,"Krk Island  U Vode Pit  
Original Sample ID: BIG-UTh-F-04 ",Original Sample ID: BIG-UTh-F-04 ,Croatia (Hrvatska),0,Terrestrial Limiting,The datapoint is a marine or terrestrial limiting indicator,vadose speleothem,Not reported,-18.8,3.76,,,,0.0,0.0,Mean Sea Level / General definition,0.0,0.0,U-Series,Equal to,BIG-UTh-F-04 ,SU09-001-005,Speleothem,58.6,1.4,,,58.1,1.4,,,,,0.0,5.0,"Surić et al., 2009
 Dumitru et al., in prep",Oana_Alexandra Dumitru,2020-12-10 15:33:28,,56.0,56.7,57.4,58.1,58.800000000000004,59.5,60.2,,Recalculation/Report,,,,,,,
RSL_679,45.086388,14.591388,"Krk Island  U Vode Pit  
Original Sample ID: BIG-UTh-F-03 ",Original Sample ID: BIG-UTh-F-03 ,Croatia (Hrvatska),0,Terrestrial Limiting,The datapoint is a marine or terrestrial limiting indicator,vadose speleothem,Not reported,-18.8,3.76,,,,0.0,0.0,Mean Sea Level / General definition,0.0,0.0,U-Series,Equal to,BIG-UTh-F-03 ,SU09-001-006,Speleothem,65.1,1.2,,,64.5,1.2,,,,,0.0,5.0,"Surić et al., 2009
 Dumitru et al., in prep",Oana_Alexandra Dumitru,2020-12-10 15:33:28,,62.7,63.3,63.9,64.5,65.1,65.7,66.3,,Recalculation/Report,,,,,,,
RSL_680,45.086388,14.591388,"Krk Island  U Vode Pit  
Original Sample ID: BIG-UTh-F-02 ",Original Sample ID: BIG-UTh-F-02 ,Croatia (Hrvatska),0,Terrestrial Limiting,The datapoint is a marine or terrestrial limiting indicator,vadose speleothem,Not reported,-18.8,3.76,,,,0.0,0.0,Mean Sea Level / General definition,0.0,0.0,U-Series,Equal to,BIG-UTh-F-02 ,SU09-001-007,Speleothem,78.0,1.4,,,77.7,1.4,,,,,0.0,5.0,"Surić et al., 2009
 Dumitru et al., in prep",Oana_Alexandra Dumitru,2020-12-10 15:33:28,,75.60000000000001,76.3,77.0,77.7,78.4,79.10000000000001,79.8,,Recalculation/Report,,,,,,,
RSL_681,45.086388,14.591388,"Krk Island  U Vode Pit  
Original Sample ID: BIG-UTh-A-259 ",Original Sample ID: BIG-UTh-A-259 ,Croatia (Hrvatska),0,Terrestrial Limiting,The datapoint is a marine or terrestrial limiting indicator,vadose speleothem,Not reported,-18.8,3.76,,,,0.0,0.0,Mean Sea Level / General definition,0.0,0.0,U-Series,Equal to,BIG-UTh-A-259 ,SU09-001-008,Speleothem,83.3,0.6,,,82.9,0.6,,,,,0.0,5.0,"Surić et al., 2009
 Dumitru et al., in prep",Oana_Alexandra Dumitru,2020-12-10 15:33:28,,82.0,82.30000000000001,82.60000000000001,82.9,83.2,83.5,83.80000000000001,,Recalculation/Report,,,,,,,
RSL_682,45.086388,14.591388,"Krk Island  U Vode Pit  
Original Sample ID: BIG-UTh-A-260 ",Original Sample ID: BIG-UTh-A-260 ,Croatia (Hrvatska),0,Terrestrial Limiting,The datapoint is a marine or terrestrial limiting indicator,vadose speleothem,Not reported,-18.8,3.76,,,,0.0,0.0,Mean Sea Level / General definition,0.0,0.0,U-Series,Equal to,BIG-UTh-A-260 ,SU09-001-009,Speleothem,99.9,0.7,,,97.2,1.4,,,,,0.0,5.0,"Surić et al., 2009
 Dumitru et al., in prep",Oana_Alexandra Dumitru,2020-12-10 15:33:28,,95.10000000000001,95.8,96.5,97.2,97.9,98.60000000000001,99.3,,Recalculation/Report,,,,,,,
RSL_683,45.086388,14.591388,"Krk Island  U Vode Pit  
Original Sample ID: BIG-UTh-A-261 ",Original Sample ID: BIG-UTh-A-261 ,Croatia (Hrvatska),0,Terrestrial Limiting,The datapoint is a marine or terrestrial limiting indicator,vadose speleothem,Not reported,-18.8,3.76,,,,0.0,0.0,Mean Sea Level / General definition,0.0,0.0,U-Series,Equal to,BIG-UTh-A-261 ,SU09-001-010,Speleothem,93.9,0.7,,,90.8,1.5,,,,,0.0,5.0,"Surić et al., 2009
 Dumitru et al., in prep",Oana_Alexandra Dumitru,2020-12-10 15:33:28,,88.55,89.3,90.05,90.8,91.55,92.3,93.05,,Recalculation/Report,,,,,,,
RSL_684,45.086388,14.591388,"Krk Island  U Vode Pit  
Original Sample ID: BIG-UTh-F-01 ",Original Sample ID: BIG-UTh-F-01 ,Croatia (Hrvatska),0,Terrestrial Limiting,The datapoint is a marine or terrestrial limiting indicator,vadose speleothem,Not reported,-18.8,3.76,,,,0.0,0.0,Mean Sea Level / General definition,0.0,0.0,U-Series,Equal to,BIG-UTh-F-01 ,SU09-001-011,Speleothem,95.6,3.3,,,93.7,3.4,,,,,0.0,5.0,"Surić et al., 2009
 Dumitru et al., in prep",Oana_Alexandra Dumitru,2020-12-10 15:33:28,,88.60000000000001,90.3,92.0,93.7,95.4,97.10000000000001,98.8,,Recalculation/Report,,,,,,,
RSL_685,45.086388,14.591388,"Krk Island  U Vode Pit  
Original Sample ID: BIG-UTh-A-236 ",Original Sample ID: BIG-UTh-A-236 ,Croatia (Hrvatska),0,Terrestrial Limiting,The datapoint is a marine or terrestrial limiting indicator,vadose speleothem,Not reported,-14.5,2.9,,,,0.0,0.0,Mean Sea Level / General definition,0.0,0.0,U-Series,Equal to,BIG-UTh-A-236 ,SU09-002-001,Speleothem,108.8,2.8,,,84.7,12.3,,,,,0.0,5.0,"Surić et al., 2009
 Dumitru et al., in prep",Oana_Alexandra Dumitru,2020-12-10 15:33:28,,66.25,72.4,78.55,84.7,90.85000000000001,97.0,103.15,,Recalculation/Report,,,,,,,
RSL_686,45.086388,14.591388,"Krk Island  U Vode Pit  
Original Sample ID: BIG-UTh-A-258 ",Original Sample ID: BIG-UTh-A-258 ,Croatia (Hrvatska),0,Terrestrial Limiting,The datapoint is a marine or terrestrial limiting indicator,vadose speleothem,Not reported,-14.5,2.9,,,,0.0,0.0,Mean Sea Level / General definition,0.0,0.0,U-Series,Equal to,BIG-UTh-A-258 ,SU09-002-002,Speleothem,90.3,0.6,,,87.8,1.3,,,,,0.0,5.0,"Surić et al., 2009
 Dumitru et al., in prep",Oana_Alexandra Dumitru,2020-12-10 15:33:28,,85.85,86.5,87.14999999999999,87.8,88.45,89.1,89.75,,Recalculation/Report,,,,,,,
RSL_687,45.086388,14.591388,"Krk Island  U Vode Pit  
Original Sample ID: BIG-UTh-A-235 ",Original Sample ID: BIG-UTh-A-235 ,Croatia (Hrvatska),0,Terrestrial Limiting,The datapoint is a marine or terrestrial limiting indicator,vadose speleothem,Not reported,-14.5,2.9,,,,0.0,0.0,Mean Sea Level / General definition,0.0,0.0,U-Series,Equal to,BIG-UTh-A-235 ,SU09-002-003,Speleothem,82.9,1.0,,,82.2,1.1,,,,,0.0,5.0,"Surić et al., 2009
 Dumitru et al., in prep",Oana_Alexandra Dumitru,2020-12-10 15:33:28,,80.55,81.10000000000001,81.65,82.2,82.75,83.3,83.85000000000001,,Recalculation/Report,,,,,,,
RSL_688,45.086388,14.591388,"Krk Island  U Vode Pit  
Original Sample ID: BIG-UTh-A-234 ",Original Sample ID: BIG-UTh-A-234 ,Croatia (Hrvatska),0,Terrestrial Limiting,The datapoint is a marine or terrestrial limiting indicator,vadose speleothem,Not reported,-14.5,2.9,,,,0.0,0.0,Mean Sea Level / General definition,0.0,0.0,U-Series,Equal to,BIG-UTh-A-234 ,SU09-002-004,Speleothem,93.1,2.5,,,87.7,3.7,,,,,0.0,5.0,"Surić et al., 2009
 Dumitru et al., in prep",Oana_Alexandra Dumitru,2020-12-10 15:33:28,,82.15,84.0,85.85000000000001,87.7,89.55,91.4,93.25,,Recalculation/Report,,,,,,,
RSL_689,45.086388,14.591388,"Krk Island  U Vode Pit  
Original Sample ID: BIG-UTh-F-25 ",Original Sample ID: BIG-UTh-F-25 ,Croatia (Hrvatska),0,Terrestrial Limiting,The datapoint is a marine or terrestrial limiting indicator,vadose speleothem,Not reported,-14.5,2.9,,,,0.0,0.0,Mean Sea Level / General definition,0.0,0.0,U-Series,Equal to,BIG-UTh-F-25 ,SU09-002-005,Speleothem,95.8,2.0,,,90.6,2.9,,,,,0.0,5.0,"Surić et al., 2009
 Dumitru et al., in prep",Oana_Alexandra Dumitru,2020-12-10 15:33:28,,86.25,87.69999999999999,89.14999999999999,90.6,92.05,93.5,94.94999999999999,,Recalculation/Report,,,,,,,
RSL_690,40.563888,8.160555,"Sardinia Grotta di Nettuno 
Original Sample ID: GN-D3-1",Original Sample ID: GN-D3-1,Italy,0,Terrestrial Limiting,The datapoint is a marine or terrestrial limiting indicator,vadose speleothem,Not reported,4.2,0.1,,,,0.0,0.0,Mean Sea Level / General definition,0.0,0.0,U-Series,Equal to,GN-D3-1,TU-001-001,Speleothem,125.0,7.0,,,,,,,,,0.0,5.0,"Tuccimei et al., 2007
 Dumitru et al., in prep",Oana_Alexandra Dumitru,2020-12-10 15:33:28,,114.5,118.0,121.5,125.0,128.5,132.0,135.5,,Recalculation/Report,,,,,,,
RSL_624,20.166666,-87.0,"Yucatan Peninsula   
Original Sample ID: Y01-7-2(S) base",Original Sample ID: Y01-7-2(S) base,Mexico,0,Terrestrial Limiting,The datapoint is a marine or terrestrial limiting indicator,vadose speleothems ,Barometric altimeter,-14.6,0.1,,,,0.0,0.0,Not reported,0.0,0.0,U-Series,Equal to,Y01-7-2(S) base,MO13-001-001,Speleothem,94.5,0.6,,,86.6,6.4,,,,,0.0,5.0,"Moseley et al., 2013
 Dumitru et al., in prep",Oana_Alexandra Dumitru,2020-12-10 15:33:28,,77.0,80.19999999999999,83.39999999999999,86.6,89.8,93.0,96.19999999999999,,Recalculation/Report,,,,,,,
RSL_625,20.166666,-87.0,"Yucatan Peninsula   
Original Sample ID: Y01-7-2(S) base",Original Sample ID: Y01-7-2(S) base,Mexico,0,Terrestrial Limiting,The datapoint is a marine or terrestrial limiting indicator,vadose speleothems ,Barometric altimeter,-14.6,0.1,,,,0.0,0.0,Not reported,0.0,0.0,U-Series,Equal to,Y01-7-2(S) base,MO13-001-002,Speleothem,93.8,0.5,,,86.0,6.3,,,,,0.0,5.0,"Moseley et al., 2013
 Dumitru et al., in prep",Oana_Alexandra Dumitru,2020-12-10 15:33:28,,76.55,79.7,82.85,86.0,89.15,92.3,95.45,,Recalculation/Report,,,,,,,
