WALIS_ID,Latitude,Longitude,Site,Subsite,Nation,Region,Type of datapoint,RSL Indicator,RSL indicator description,Elevation measurement technique,Elevation (m),Elevation error (m),Paleo water depth estimate (m),Upper limit of living range (m),Lower limit of living range (m),RWL,IR,Vertical datum,Paleo RSL (m),Paleo RSL uncertainty (m),Dating technique,Timing constraint,Originally reported ID,Analysis ID,Material_type,Reported age (ka),Reported age uncertainty (ka),U-Series recalculated age (ka),U-Series recalculate age uncertainty (ka),"U-Series corrected age (speleothems, ka)","U-Series corrected age uncertainty (speleothems, ka)",Stratigraphy Upper Age (ka),Stratigraphy Lower Age (ka),MIS limit,Marine Isotopic Stage,Quality of RSL information,Quality of age information,Reference(s),Record Created by,Last Update,Lower age,Age (ka) 0.1 perc,Age (ka) 2.3 perc,Age (ka) 15.9 perc,Age (ka) 50 perc,Age (ka) 84.1 perc,Age (ka) 97.7 perc,Age (ka) 99.5 perc,Upper age,Age calculation from,Lower RSL,RSL (m) 0.1 perc,RSL (m) 2.3 perc,RSL (m) 15.9 perc,RSL (m) 50 perc,RSL (m) 84.1 perc,RSL (m) 97.7 perc,RSL (m) 99.5 perc,Upper RSL
RSL_509,-17.26388,179.476631,"Kaibu Island
North of Ucuna Beach",North of Ucuna Beach,Fiji,Northern,Sea Level Indicator,Coral reef terrace (general definition),"Platygyra lamellina
Minimum depth: 1 m
Maximum depth: 30 m
Median depth range: 4 m
Average depth range: 4.4 m

",Metered tape or rod,3.85,0.2,,,,-2.7,3.4,Modern reef,6.550000000000001,1.7117242768623688,U-Series,Equal to,AO443,NU02-001,Coral,131.1,2.4,,,,,,,,,3.0,4.0,"Nunn et al., 2002
 Nunn and Omura, 2003",Gilbert Camoin,2020-08-19 09:39:30,,127.5,128.7,129.9,131.1,132.29999999999998,133.5,134.7,,Recalculation/Report,,1.4148271694128942,3.126551446275263,4.838275723137632,6.550000000000001,8.26172427686237,9.973448553724738,11.685172830587106,
RSL_510,-17.26388,179.476631,"Kaibu Island
Skeleton Coast",Skeleton Coast,Fiji,Northern,Sea Level Indicator,Coral reef terrace (general definition),"Platform at front of 5-m terrace
Platygyra lamellina
Minimum depth: 1 m
Maximum depth: 30 m
Median depth range: 4 m
Average depth range: 4.4 m

",Metered tape or rod,3.6,0.2,,,,-2.7,3.4,Modern reef,6.300000000000001,1.7117242768623688,U-Series,Equal to,AO454,NU02-002,Coral,132.8,2.3,,,,,,,,,3.0,4.0,"Nunn et al., 2002
 Nunn and Omura, 2003",Gilbert Camoin,2020-08-19 09:39:49,,129.35000000000002,130.5,131.65,132.8,133.95000000000002,135.10000000000002,136.25,,Recalculation/Report,,1.1648271694128942,2.876551446275263,4.588275723137632,6.300000000000001,8.01172427686237,9.723448553724738,11.435172830587106,
RSL_511,-17.26388,179.476631,"Kaibu Island
North of Dakui Beach",North of Dakui Beach,Fiji,Northern,Sea Level Indicator,Coral reef terrace (general definition),"Cliff at front of young reef terrace

Porites sp.",Metered tape or rod,1.45,0.2,,,,-10.0,20.0,Modern reef,11.45,10.00199980003999,U-Series,Equal to,AO455,NU02-003,Coral,126.8,2.1,,,,,,,,,1.0,4.0,"Nunn et al., 2002
 Nunn and Omura, 2003",Gilbert Camoin,2020-08-19 09:13:47,,123.64999999999999,124.7,125.75,126.8,127.85,128.9,129.95,,Recalculation/Report,,-18.55599940011997,-8.55399960007998,1.4480001999600098,11.45,21.45199980003999,31.453999600079978,41.455999400119964,
RSL_512,-17.139101999999998,176.92899599999998,"Viwa Islands Yasawas
",,Fiji,Western,Sea Level Indicator,Coral reef terrace (general definition),Coral reef terrace but corals not identified ,Metered tape or rod,2.5,0.5,,,,-10.0,20.0,Modern reef,12.5,10.012492197250394,U-Series,Equal to,Yasawas1,TAY78-001,Coral,126.0,7.0,,,,,,,,,1.0,2.0,"Taylor, 1978
 Nunn and Omura, 1999",Gilbert Camoin,2020-08-19 09:14:41,,115.5,119.0,122.5,126.0,129.5,133.0,136.5,,Recalculation/Report,,-17.53747659175118,-7.5249843945007875,2.4875078027496063,12.5,22.512492197250396,32.52498439450079,42.53747659175118,
RSL_512,-17.139101999999998,176.92899599999998,"Viwa Islands Yasawas
",,Fiji,Western,Sea Level Indicator,Coral reef terrace (general definition),Coral reef terrace but corals not identified ,Metered tape or rod,2.5,0.5,,,,-10.0,20.0,Modern reef,12.5,10.012492197250394,U-Series,Equal to,Yasawas2,TAY78-002,Coral,136.0,12.0,,,,,,,,,1.0,2.0,"Taylor, 1978
 Nunn and Omura, 1999",Gilbert Camoin,2020-08-19 09:14:41,,118.0,124.0,130.0,136.0,142.0,148.0,154.0,,Recalculation/Report,,-17.53747659175118,-7.5249843945007875,2.4875078027496063,12.5,22.512492197250396,32.52498439450079,42.53747659175118,
RSL_512,-17.139101999999998,176.92899599999998,"Viwa Islands Yasawas
",,Fiji,Western,Sea Level Indicator,Coral reef terrace (general definition),Coral reef terrace but corals not identified ,Metered tape or rod,2.5,0.5,,,,-10.0,20.0,Modern reef,12.5,10.012492197250394,U-Series,Equal to,Yasawas3,NUN99-001,Coral,128.7,1.6,,,,,,,,,1.0,2.0,"Taylor, 1978
 Nunn and Omura, 1999
 Nunn and Omura 1999",Gilbert Camoin,2020-08-19 09:14:41,,126.29999999999998,127.1,127.89999999999999,128.7,129.5,130.29999999999998,131.1,,Recalculation/Report,,-17.53747659175118,-7.5249843945007875,2.4875078027496063,12.5,22.512492197250396,32.52498439450079,42.53747659175118,
RSL_164,-11.586667,47.293889,"Glorieuses Islands
Cap Vert",Cap Vert,France,French Southern and Antarctic Lands,Sea Level Indicator,Coral reef terrace (general definition),Fossil reef outcrop above a sandy beach that is submerged at low tide on the western tip of Grand Glorieuse.,Total station or Auto/hand level,3.65,0.25,,,,-1.46,0.87,Mean Low Water Springs,5.109999999999999,0.5017220345968473,U-Series,Equal to,GLO35-4,GU13-001-001,Coral,123.3,12.6,,,,,,,,,4.0,4.0,"Guillaume et al., 2013
 Battistini et al., 1976",Patrick Boyden,2020-09-15 10:52:04,,104.4,110.7,117.0,123.3,129.6,135.9,142.2,,Recalculation/Report,,3.6048338962094575,4.106555930806305,4.608277965403152,5.109999999999999,5.611722034596847,6.113444069193694,6.615166103790541,
RSL_164,-11.586667,47.293889,"Glorieuses Islands
Cap Vert",Cap Vert,France,French Southern and Antarctic Lands,Sea Level Indicator,Coral reef terrace (general definition),Fossil reef outcrop above a sandy beach that is submerged at low tide on the western tip of Grand Glorieuse.,Total station or Auto/hand level,3.65,0.25,,,,-1.46,0.87,Mean Low Water Springs,5.109999999999999,0.5017220345968473,U-Series,Equal to,9Glo3,GU13-003-001,Coral,140.7,8.2,,,,,,,,,4.0,4.0,"Guillaume et al., 2013
 Battistini et al., 1976",Patrick Boyden,2020-09-15 10:52:04,,128.39999999999998,132.5,136.6,140.7,144.79999999999998,148.89999999999998,153.0,,Recalculation/Report,,3.6048338962094575,4.106555930806305,4.608277965403152,5.109999999999999,5.611722034596847,6.113444069193694,6.615166103790541,
RSL_164,-11.586667,47.293889,"Glorieuses Islands
Cap Vert",Cap Vert,France,French Southern and Antarctic Lands,Sea Level Indicator,Coral reef terrace (general definition),Fossil reef outcrop above a sandy beach that is submerged at low tide on the western tip of Grand Glorieuse.,Total station or Auto/hand level,3.65,0.25,,,,-1.46,0.87,Mean Low Water Springs,5.109999999999999,0.5017220345968473,U-Series,Equal to,9Glo6,GU13-004-002,Coral,126.5,11.2,,,,,,,,,4.0,4.0,"Guillaume et al., 2013
 Battistini et al., 1976",Patrick Boyden,2020-09-15 10:52:04,,109.7,115.3,120.9,126.5,132.1,137.7,143.3,,Recalculation/Report,,3.6048338962094575,4.106555930806305,4.608277965403152,5.109999999999999,5.611722034596847,6.113444069193694,6.615166103790541,
RSL_173,-11.592833,47.298,"Glorieuses Islands
Rocher Sud",Rocher Sud,France,French Southern and Antarctic Lands,Sea Level Indicator,Coral reef terrace (general definition),"This indicator comprises of two small fossil terraces cropping out of a shallow sandy reef flat south of Grande Glorieuse. The stratigraphy is similar to that of Cap Vert and is dominated by I. palifera colonies. (Guillaume et al., 2013)",Total station or Auto/hand level,4.4,0.2,,,,-1.46,0.87,Mean Low Water Springs,5.86,0.4787744771810628,U-Series,Equal to,9Glo1,GU13-005-001,Coral,127.0,4.6,,,,,,,,,4.0,3.0,"Guillaume et al., 2013
 Battistini et al., 1976",Patrick Boyden,2020-09-15 10:52:28,,120.1,122.4,124.7,127.0,129.3,131.6,133.9,,Recalculation/Report,,4.423676568456812,4.902451045637875,5.381225522818937,5.86,6.3387744771810635,6.817548954362126,7.296323431543189,
RSL_174,-11.5715,47.331333,"Glorieuses Islands
Rocher Vertes",Rocher Vertes,France,French Southern and Antarctic Lands,Sea Level Indicator,Coral reef terrace (general definition),Grass covered fossil terrace approximately 3 km north east of Grande Glorieuse with generally poorly preserved corals but of similar facies as that found at Cap Vert and Rocher Sud. This is interpreted to be remnants of the same reef flat found at those two localities.,Total station or Auto/hand level,2.4,2.4,,,,-1.46,0.87,Mean Low Water Springs,3.86,2.439103318844858,U-Series,Equal to,9Glo4,GU13-007-001,Coral,136.1,5.8,,,,,,,,,4.0,1.0,"Guillaume et al., 2013
 Battistini et al., 1976",Patrick Boyden,2020-06-22 09:06:27,,127.39999999999999,130.29999999999998,133.2,136.1,139.0,141.9,144.79999999999998,,Recalculation/Report,,-3.457309956534574,-1.0182066376897159,1.420896681155142,3.86,6.299103318844858,8.738206637689716,11.177309956534573,
RSL_174,-11.5715,47.331333,"Glorieuses Islands
Rocher Vertes",Rocher Vertes,France,French Southern and Antarctic Lands,Sea Level Indicator,Coral reef terrace (general definition),Grass covered fossil terrace approximately 3 km north east of Grande Glorieuse with generally poorly preserved corals but of similar facies as that found at Cap Vert and Rocher Sud. This is interpreted to be remnants of the same reef flat found at those two localities.,Total station or Auto/hand level,2.4,2.4,,,,-1.46,0.87,Mean Low Water Springs,3.86,2.439103318844858,U-Series,Equal to,9Glo5,GU13-008-001,Coral,151.5,7.6,,,,,,,,,4.0,1.0,"Guillaume et al., 2013
 Battistini et al., 1976",Patrick Boyden,2020-06-22 09:06:27,,140.1,143.9,147.7,151.5,155.3,159.1,162.9,,Recalculation/Report,,-3.457309956534574,-1.0182066376897159,1.420896681155142,3.86,6.299103318844858,8.738206637689716,11.177309956534573,
RSL_175,-11.516333,47.376666,"Glorieuses Islands
Ile du Lys",Ile du Lys,France,French Southern and Antarctic Lands,Sea Level Indicator,Shallow water coral reef facies,This is the most extensive raised terrace of the archipelago. Two units are present and are divided by an erosional surface. In some places the lower unit is comprised of branching corals while in others there is predominately floatstone that transitions upwards to a framestone. The upper unit Is comprised of stratified Halimeda beds with infrequent coral rubble.,Total station or Auto/hand level,4.95,0.58,,,,-1.46,0.87,Mean Low Water Springs,6.41,0.725,U-Series,Equal to,GLO17-7,GU13-0010-001,Coral,134.1,6.8,,,,,,,,,4.0,2.0,"Guillaume et al., 2013
 Battistini et al., 1976",Patrick Boyden,2020-06-23 14:11:33,,123.89999999999999,127.3,130.7,134.1,137.5,140.9,144.29999999999998,,Recalculation/Report,,4.235,4.96,5.6850000000000005,6.41,7.135,7.86,8.585,
RSL_175,-11.516333,47.376666,"Glorieuses Islands
Ile du Lys",Ile du Lys,France,French Southern and Antarctic Lands,Sea Level Indicator,Shallow water coral reef facies,This is the most extensive raised terrace of the archipelago. Two units are present and are divided by an erosional surface. In some places the lower unit is comprised of branching corals while in others there is predominately floatstone that transitions upwards to a framestone. The upper unit Is comprised of stratified Halimeda beds with infrequent coral rubble.,Total station or Auto/hand level,4.95,0.58,,,,-1.46,0.87,Mean Low Water Springs,6.41,0.725,U-Series,Equal to,WP 41-1,GU13-0011-001,Coral,147.1,14.8,,,,,,,,,4.0,2.0,"Guillaume et al., 2013
 Battistini et al., 1976",Patrick Boyden,2020-06-23 14:11:33,,124.89999999999999,132.29999999999998,139.7,147.1,154.5,161.9,169.3,,Recalculation/Report,,4.235,4.96,5.6850000000000005,6.41,7.135,7.86,8.585,
RSL_175,-11.516333,47.376666,"Glorieuses Islands
Ile du Lys",Ile du Lys,France,French Southern and Antarctic Lands,Sea Level Indicator,Shallow water coral reef facies,This is the most extensive raised terrace of the archipelago. Two units are present and are divided by an erosional surface. In some places the lower unit is comprised of branching corals while in others there is predominately floatstone that transitions upwards to a framestone. The upper unit Is comprised of stratified Halimeda beds with infrequent coral rubble.,Total station or Auto/hand level,4.95,0.58,,,,-1.46,0.87,Mean Low Water Springs,6.41,0.725,U-Series,Equal to,WP 43-1,GU13-0012-001,Coral,129.8,9.4,,,,,,,,,4.0,2.0,"Guillaume et al., 2013
 Battistini et al., 1976",Patrick Boyden,2020-06-23 14:11:33,,115.70000000000002,120.4,125.10000000000001,129.8,134.5,139.20000000000002,143.9,,Recalculation/Report,,4.235,4.96,5.6850000000000005,6.41,7.135,7.86,8.585,
RSL_175,-11.516333,47.376666,"Glorieuses Islands
Ile du Lys",Ile du Lys,France,French Southern and Antarctic Lands,Sea Level Indicator,Shallow water coral reef facies,This is the most extensive raised terrace of the archipelago. Two units are present and are divided by an erosional surface. In some places the lower unit is comprised of branching corals while in others there is predominately floatstone that transitions upwards to a framestone. The upper unit Is comprised of stratified Halimeda beds with infrequent coral rubble.,Total station or Auto/hand level,4.95,0.58,,,,-1.46,0.87,Mean Low Water Springs,6.41,0.725,U-Series,Equal to,WP 43-2,GU13-0013-001,Coral,155.0,14.8,,,,,,,,,4.0,2.0,"Guillaume et al., 2013
 Battistini et al., 1976",Patrick Boyden,2020-06-23 14:11:33,,132.8,140.2,147.6,155.0,162.4,169.8,177.2,,Recalculation/Report,,4.235,4.96,5.6850000000000005,6.41,7.135,7.86,8.585,
RSL_175,-11.516333,47.376666,"Glorieuses Islands
Ile du Lys",Ile du Lys,France,French Southern and Antarctic Lands,Sea Level Indicator,Shallow water coral reef facies,This is the most extensive raised terrace of the archipelago. Two units are present and are divided by an erosional surface. In some places the lower unit is comprised of branching corals while in others there is predominately floatstone that transitions upwards to a framestone. The upper unit Is comprised of stratified Halimeda beds with infrequent coral rubble.,Total station or Auto/hand level,4.95,0.58,,,,-1.46,0.87,Mean Low Water Springs,6.41,0.725,U-Series,Equal to,WP 48-2,GU13-0014-001,Coral,124.4,6.4,,,,,,,,,4.0,2.0,"Guillaume et al., 2013
 Battistini et al., 1976",Patrick Boyden,2020-06-23 14:11:33,,114.80000000000001,118.0,121.2,124.4,127.60000000000001,130.8,134.0,,Recalculation/Report,,4.235,4.96,5.6850000000000005,6.41,7.135,7.86,8.585,
RSL_175,-11.516333,47.376666,"Glorieuses Islands
Ile du Lys",Ile du Lys,France,French Southern and Antarctic Lands,Sea Level Indicator,Shallow water coral reef facies,This is the most extensive raised terrace of the archipelago. Two units are present and are divided by an erosional surface. In some places the lower unit is comprised of branching corals while in others there is predominately floatstone that transitions upwards to a framestone. The upper unit Is comprised of stratified Halimeda beds with infrequent coral rubble.,Total station or Auto/hand level,4.95,0.58,,,,-1.46,0.87,Mean Low Water Springs,6.41,0.725,U-Series,Equal to,WP 48-4,GU13-0015-001,Coral,5.6,1.6,,,,,,,,,4.0,2.0,"Guillaume et al., 2013
 Battistini et al., 1976",Patrick Boyden,2020-06-23 14:11:33,,3.1999999999999993,3.9999999999999996,4.8,5.6,6.3999999999999995,7.199999999999999,8.0,,Recalculation/Report,,4.235,4.96,5.6850000000000005,6.41,7.135,7.86,8.585,
RSL_175,-11.516333,47.376666,"Glorieuses Islands
Ile du Lys",Ile du Lys,France,French Southern and Antarctic Lands,Sea Level Indicator,Shallow water coral reef facies,This is the most extensive raised terrace of the archipelago. Two units are present and are divided by an erosional surface. In some places the lower unit is comprised of branching corals while in others there is predominately floatstone that transitions upwards to a framestone. The upper unit Is comprised of stratified Halimeda beds with infrequent coral rubble.,Total station or Auto/hand level,4.95,0.58,,,,-1.46,0.87,Mean Low Water Springs,6.41,0.725,U-Series,Equal to,WP 48-4,GU13-0015-002,Coral,10.1,2.2,,,,,,,,,4.0,2.0,"Guillaume et al., 2013
 Battistini et al., 1976",Patrick Boyden,2020-06-23 14:11:33,,6.799999999999999,7.8999999999999995,9.0,10.1,11.2,12.3,13.4,,Recalculation/Report,,4.235,4.96,5.6850000000000005,6.41,7.135,7.86,8.585,
RSL_175,-11.516333,47.376666,"Glorieuses Islands
Ile du Lys",Ile du Lys,France,French Southern and Antarctic Lands,Sea Level Indicator,Shallow water coral reef facies,This is the most extensive raised terrace of the archipelago. Two units are present and are divided by an erosional surface. In some places the lower unit is comprised of branching corals while in others there is predominately floatstone that transitions upwards to a framestone. The upper unit Is comprised of stratified Halimeda beds with infrequent coral rubble.,Total station or Auto/hand level,4.95,0.58,,,,-1.46,0.87,Mean Low Water Springs,6.41,0.725,U-Series,Equal to,WP 48-4,GU13-0015-003,Coral,4.4,2.6,,,,,,,,,4.0,2.0,"Guillaume et al., 2013
 Battistini et al., 1976",Patrick Boyden,2020-06-23 14:11:33,,0.5,1.8000000000000003,3.1000000000000005,4.4,5.7,7.0,8.3,,Recalculation/Report,,4.235,4.96,5.6850000000000005,6.41,7.135,7.86,8.585,
RSL_175,-11.516333,47.376666,"Glorieuses Islands
Ile du Lys",Ile du Lys,France,French Southern and Antarctic Lands,Sea Level Indicator,Shallow water coral reef facies,This is the most extensive raised terrace of the archipelago. Two units are present and are divided by an erosional surface. In some places the lower unit is comprised of branching corals while in others there is predominately floatstone that transitions upwards to a framestone. The upper unit Is comprised of stratified Halimeda beds with infrequent coral rubble.,Total station or Auto/hand level,4.95,0.58,,,,-1.46,0.87,Mean Low Water Springs,6.41,0.725,U-Series,Equal to,WP 49-1,GU13-0016-001,Coral,137.5,11.2,,,,,,,,,4.0,2.0,"Guillaume et al., 2013
 Battistini et al., 1976",Patrick Boyden,2020-06-23 14:11:33,,120.7,126.3,131.9,137.5,143.1,148.7,154.3,,Recalculation/Report,,4.235,4.96,5.6850000000000005,6.41,7.135,7.86,8.585,
RSL_175,-11.516333,47.376666,"Glorieuses Islands
Ile du Lys",Ile du Lys,France,French Southern and Antarctic Lands,Sea Level Indicator,Shallow water coral reef facies,This is the most extensive raised terrace of the archipelago. Two units are present and are divided by an erosional surface. In some places the lower unit is comprised of branching corals while in others there is predominately floatstone that transitions upwards to a framestone. The upper unit Is comprised of stratified Halimeda beds with infrequent coral rubble.,Total station or Auto/hand level,4.95,0.58,,,,-1.46,0.87,Mean Low Water Springs,6.41,0.725,U-Series,Equal to,,BA76-006-001,Coral,159.0,40.0,,,,,,,,,4.0,2.0,"Guillaume et al., 2013
 Battistini et al., 1976
 Battistini et al., 1976b",Patrick Boyden,2020-06-23 14:11:33,,99.0,119.0,139.0,159.0,179.0,199.0,219.0,,Recalculation/Report,,4.235,4.96,5.6850000000000005,6.41,7.135,7.86,8.585,
RSL_307,-11.585332000000001,47.289621000000004,"Glorieuses Islands
Grand Glorieuse",Grand Glorieuse,France,French Southern and Antarctic Lands,Sea Level Indicator,Coral reef terrace (general definition),predominantly coral bioherms in growth position  and cemented coral breccia,Not reported,3.0,2.0,,,,-1.46,0.87,High Tide Level,4.46,2.046759634153459,U-Series,Equal to,,BA76-005-001,Coral,150.0,20.0,,,,,,,,,2.0,3.0,"Battistini et al., 1976
 Battistini et al., 1976b",Patrick Boyden,2020-06-18 14:30:46,,120.0,130.0,140.0,150.0,160.0,170.0,180.0,,Recalculation/Report,,-1.680278902460377,0.36648073169308226,2.413240365846541,4.46,6.506759634153459,8.553519268306918,10.600278902460378,
RSL_736,-11.516715,47.376659000000004,"Glorieuses Islands
Ille du Lys",Ille du Lys,France,French Southern and Antarctic Lands,Sea Level Indicator,Coral reef terrace (general definition),predominantly coral bioherms in growth position  and cemented coral breccia,Not reported,4.0,2.23,,,,-1.46,0.87,High Tide Level,5.46,2.2720310297176844,U-Series,Equal to,,BA76-006-001,Coral,159.0,40.0,,,,,,,,,2.0,3.0,"Battistini et al., 1976
 Battistini et al., 1976b",Patrick Boyden,2020-06-18 14:39:55,,99.0,119.0,139.0,159.0,179.0,199.0,219.0,,Recalculation/Report,,-1.3560930891530534,0.9159379405646311,3.1879689702823155,5.46,7.732031029717684,10.00406205943537,12.276093089153054,
RSL_548,-17.412775,-145.492764,"Anaa
",,French Polynesia,Not Available,Sea Level Indicator,Coral reef terrace (general definition),,Total station or Auto/hand level,3.0,1.5,,,,-5.75,3.5,Mean Low Water Springs (MLWS),8.75,2.3048861143232218,U-Series,Equal to,ANAA 5,VE66-001-001,Coral,150.0,40.0,,,,,,,,,3.0,2.0,"Veeh, 1966
 Pirazzoli et al., 1988",Nadine Hallmann,2020-08-21 14:07:04,,90.0,110.0,130.0,150.0,170.0,190.0,210.0,,Recalculation/Report,,1.8353416570303347,4.1402277713535565,6.445113885676778,8.75,11.05488611432322,13.359772228646444,15.664658342969666,
RSL_548,-17.412775,-145.492764,"Anaa
",,French Polynesia,Not Available,Sea Level Indicator,Coral reef terrace (general definition),,Total station or Auto/hand level,3.0,1.5,,,,-5.75,3.5,Mean Low Water Springs (MLWS),8.75,2.3048861143232218,U-Series,Equal to,ANAA 15,VE66-002-001,Coral,140.0,30.0,,,,,,,,,3.0,2.0,"Veeh, 1966
 Pirazzoli et al., 1988",Nadine Hallmann,2020-08-21 14:07:04,,95.0,110.0,125.0,140.0,155.0,170.0,185.0,,Recalculation/Report,,1.8353416570303347,4.1402277713535565,6.445113885676778,8.75,11.05488611432322,13.359772228646444,15.664658342969666,
RSL_548,-17.412775,-145.492764,"Anaa
",,French Polynesia,Not Available,Sea Level Indicator,Coral reef terrace (general definition),,Total station or Auto/hand level,3.0,1.5,,,,-5.75,3.5,Mean Low Water Springs (MLWS),8.75,2.3048861143232218,U-Series,Equal to,ANAA 16,VE66-003-001,Coral,110.0,20.0,,,,,,,,,3.0,2.0,"Veeh, 1966
 Pirazzoli et al., 1988",Nadine Hallmann,2020-08-21 14:07:04,,80.0,90.0,100.0,110.0,120.0,130.0,140.0,,Recalculation/Report,,1.8353416570303347,4.1402277713535565,6.445113885676778,8.75,11.05488611432322,13.359772228646444,15.664658342969666,
